city,source_type,no,service_name,original_field,dept,ai_flag,budget,executed,exec_rate,status,delay_reason,note,field_code,field_name,service_type,ai_keyword,ai_real,delay_code,geo_tag,imd_code,imd_area
사천시,이행실적,16,항공산단 메타버스 비즈니스 협업 플랫폼,정보/소통,,,750,750,100.0,완료,,"XR 디바이스 활용 비대면 협업, 최대 동시 30명",F01,행정,대화행정형,,,,industrial,GOV,Governance
사천시,이행실적,17,스마트 대자보,정보/소통,,,1657,1657,100.0,완료,,"노인정·마을회관 중소형 디스플레이 50대, 이용자 평점 4.5점",F01,행정,대화행정형,,,,universal,GOV,Governance
사천시,이행실적,18,일자리 지원 플랫폼,정보/소통,,,200,0,0.0,미추진,고용24 통합플랫폼 중복,시니어-주니어 취업정보 연계 플랫폼,F01,행정,대화행정형,,,D05,universal,GOV,Governance
사천시,이행실적,19,해양안전 드론,안전,,,300,0,0.0,미추진,사업효과 미흡 (해양레저 공간 협소),"드론영상 실시간 관제, 재난현장 모니터링",F05,방범방재,생명안전형,,,D05,universal,H&S,Health & Safety
사천시,이행실적,20,지능형 CCTV,안전,,O,776,192,27.1,추진중,,"이상행동 감지·영상분석, 2025년 40대 설치",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
사천시,이행실적,21,스마트 가로등/보안등,안전,,,250,0,0.0,미추진,예산 미확보,"움직임 감지, 로고젝토·지능형CCTV·안심벨 탑재",F05,방범방재,생명안전형,Y,Y,D01,universal,H&S,Health & Safety
사천시,이행실적,22,스마트 헬스케어존,복지/헬스케어,,O,28,12,42.8,추진중,,"빅데이터 기반 맞춤형 건강정보, 1개소 구축, 연간 624건 검진",F03,보건의료복지,생명안전형,Y,N,,universal,H&S,Health & Safety
사천시,이행실적,23,배회감지기 고도화,복지/헬스케어,,,280,0,0.0,미추진,2027년 추진사업,GPS 내장 치매노인 위치 모니터링,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
사천시,이행실적,24,RFID 음식물 쓰레기 종량기,환경,,,40,0,0.0,미추진,유사사업 중복 (감량기 구매지원사업),RFID 배출량 차등 수수료 부과,F04,환경에너지수자원,생명안전형,,,D05,universal,ACT,Activities
사천시,이행실적,25,쓰레기 불법투기 모니터링 고도화,환경,,O,30,0,0.0,추진중,,"CCTV 동작 인식·음성 경고방송, 2025년 1대 설치",F04,환경에너지수자원,생명안전형,,N,,universal,ACT,Activities
사천시,이행실적,26,폐기물 자원순환 모니터링,환경,,,200,0,0.0,미추진,환경부 올바로시스템 중복,산단 폐기물 통합관리·자원순환 모니터링,F04,환경에너지수자원,생명안전형,,,D05,industrial,ACT,Activities
사천시,이행실적,27,(합계),,,,13244,2860,21.6,완료3/추진중6/미추진18,,,F01,행정,대화행정형,,,D07,universal,GOV,Governance
산청군,이행실적,1,스마트 마을방송시스템 구축,안전/재난,안전총괄과,,300,294,98.0,완료,,"재난 예·경보체계 현대화, 마을방송 수신율 90% 달성",F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
산청군,이행실적,2,산청군 통합예약시스템 구축,행정/복지,안전총괄과,,200,182,91.0,완료,,"체육·복지·문화시설 예약 통합, 클라우드 IaaS 방식",F01,행정,대화행정형,,,,universal,GOV,Governance
상주시,이행실적,1,A1. AI 민원 안내 서비스,행정(A),기획예산실,O,,,,미추진,사업검토 중 (행정안전부 범정부 AI 공통기반 구축 사업 추진 추이 및 방향 고려 재검토),"AI 빅데이터 분석, AI 음성봇, 챗봇",F01,행정,대화행정형,Y,Y,D06,universal,GOV,Governance
상주시,이행실적,2,A2. 개인 맞춤형 디지털 소통 광장,행정(A),기획예산실,,,,,미추진,사업검토 중 (대표홈페이지 개편·고도화 시 추진 계획),,F01,행정,대화행정형,,,D06,universal,GOV,Governance
상주시,이행실적,3,A3. 디지털 조직 안내 서비스,행정(A),기획예산실,,,,,미추진,"사업검토 중 (상주아카이브 키오스크 구축 사업 콘텐츠 확장, 스마트 직원안내 기능 추가 방안 검토 중)",디지털 사이니지 기반,F01,행정,대화행정형,,,D06,universal,GOV,Governance
상주시,이행실적,4,T1. 스마트 시내 순환 버스 서비스,교통(T),기획예산실,O,,,,미추진,사업검토 중,빅데이터 분석 활용 노선·배차 최적화,F02,교통,물리제어형,Y,Y,D06,universal,MOB,Mobility
상주시,이행실적,5,T2. 스마트 삼백의 마을 정류장,교통(T),기획예산실,,,,,미추진,사업검토 중,,F02,교통,물리제어형,,,D06,universal,MOB,Mobility
상주시,이행실적,6,T3. 스마트 교통신호 서비스,교통(T),기획예산실,,2461,2460,99,추진중,,"사업명: 긴급차량 우선신호시스템 구축. '23.1~'26.12. 첨단교통신호제어시스템, 광역 긴급차량 우선신호 구축",F02,교통,물리제어형,,,,urban,MOB,Mobility
상주시,이행실적,7,T4. 스마트 주차장 서비스,교통(T),기획예산실,,,,,미추진,사업검토 중,,F02,교통,물리제어형,,,D06,urban,MOB,Mobility
상주시,이행실적,8,W1. 스마트 경로당,복지·건강(W),기획예산실,,858,429,50,추진중,,사업명: 존심애물(存心愛物) 스마트경로당 보급 및 구축. '25.1~'26.12. 90개소+스튜디오 1개소,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
상주시,이행실적,9,W2. 스마트 헬스케어 서비스,복지·건강(W),기획예산실,O,252,65,25.8,추진중,,"사업명: AI·IoT기반 어르신 건강관리사업. '25.1~'26.12. AI 스피커, IoT 건강기기 연동",F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
상주시,이행실적,10,W3. AI돌봄 서비스,복지·건강(W),기획예산실,O,,,,미추진,사업검토 중,"AI전화 안부확인, 화재·가스감지 센서, 119 자동신고",F03,보건의료복지,생명안전형,Y,Y,D06,universal,H&S,Health & Safety
상주시,이행실적,11,W4. 원격진료 서비스,복지·건강(W),기획예산실,,,,,미추진,사업검토 중,,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
상주시,이행실적,12,W5. 상주시 복지정보 공유플랫폼,복지·건강(W),기획예산실,,,,,미추진,사업검토 중,생애주기별·취약계층별 원스톱 복지정보 플랫폼,F03,보건의료복지,생명안전형,,,D06,universal,H&S,Health & Safety
상주시,이행실적,13,E1. 이동형 쓰레기 불법 투기 방지 서비스,환경(E),기획예산실,O,257,0,0,추진중,,사업명: 읍면동 이동형 쓰레기 불법투기 CCTV 구축. '26.1~'29.12. 행위탐지기능(객체인식) CCTV 40대,F04,환경에너지수자원,생명안전형,Y,Y,,universal,ACT,Activities
상주시,이행실적,14,E2. 탄소중립 모니터링 시스템,환경(E),기획예산실,,800,200,25,추진중,,사업명: 상주시 탄소중립 지원센터 운영. '25.1~'28.12. 1개소,F04,환경에너지수자원,생명안전형,,,,universal,ACT,Activities
상주시,이행실적,15,S1. 다목적 지능형 영상 감시 서비스,안전(S),기획예산실,O,213,0,0,추진중,,"사업명: 지능형 CCTV 선별관제시스템 년차별 구축 확대. '26.1~'28.12. AI 기반 지능형 CCTV, 영상분석(배회·침입·유기·쓰러짐·싸움·방화 6개 이벤트)",F05,방범방재,생명안전형,Y,Y,,universal,H&S,Health & Safety
상주시,이행실적,16,S2. 다목적용 원격 드론서비스,안전(S),기획예산실,,1060,1028,96.9,완료,,"사업명: 드론실증도시 구축 사업. '25.3~'25.11. 배송거점 1개소, 배달점 5개소. 배송 260회 달성(목표 230회), 성공률 99%",F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
상주시,이행실적,17,I1. 스마트 원격 검침 서비스,인프라(I),기획예산실,O,330,330,100,추진중,,"사업명: 지방상수도 원격검침시스템 구축 사업. '24.7~'25.12. IoT 통신기반. 총 1,498대",F06,시설물관리,물리제어형,,N,,universal,ACT,Activities
상주시,이행실적,18,C1. 스마트공원,문화·관광(C),기획예산실,,,,,미추진,사업검토 중,경천섬 공원 일원 스마트 기반시설 관광 명소화,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
상주시,이행실적,19,C2. 자전거 이용 활성화 플랫폼,문화·관광(C),기획예산실,,,,,미추진,사업검토 중,,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
상주시,이행실적,20,C3. O2O 축제 한마당 서비스,문화·관광(C),기획예산실,,,,,미추진,사업검토 중,O2O(Online to Offline) 관광 지원 시스템,F08,문화관광스포츠,대화행정형,,,D06,tourism,ACT,Activities
상주시,이행실적,21,P1. 삼백의 고장 지역특산품 온라인 장터,지역경제(P),기획예산실,,,,,미추진,사업검토 중,농특산물(곶감·쌀·한우·사과·포도·오이) 생산~소비 통합관리,F10,근로고용,대화행정형,,,D06,universal,OPP,Opportunities
상주시,이행실적,22,P2. 귀농·귀촌인 정착 지원 스마트팜 포털,지역경제(P),기획예산실,,,,,미추진,사업검토 중,스마트팜 및 상주시 정착 정보 제공,F10,근로고용,대화행정형,,,D06,rural,OPP,Opportunities
수원시,인증,1,AI 로봇으로 스마트한 치매관리 운영,스마트 보건·의료·복지,영통구보건소 건강관리과,O,,,,,,,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
수원시,인증,2,AI 로봇으로 스마트한 치매관리 운영,스마트 보건·의료·복지,팔달구보건소 건강관리과,O,,,,,,,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
수원시,인증,3,AI 노인말벗서비스,스마트 보건·의료·복지,노인복지과,O,,,,,,,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
수원시,인증,4,노인맞춤 돌봄 서비스,스마트 보건·의료·복지,노인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,5,독거노인 중증 장애인 응급안전 알림 서비스,스마트 보건·의료·복지,노인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,6,응급안전 안심 서비스 모니터링 지원,스마트 보건·의료·복지,노인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,7,빅데이터 활용 복지사각지대 발굴시스템 운영,스마트 보건·의료·복지,돌봄정책과,O,,,,,,,F03,보건의료복지,생명안전형,Y,N,,universal,H&S,Health & Safety
수원시,인증,8,사회복지 민·관 자원 공유 시스템,스마트 보건·의료·복지,돌봄정책과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,9,새빛 안부 똑똑 사업,스마트 보건·의료·복지,돌봄정책과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,10,정신건강 플랫폼 마로앱 운영,스마트 보건·의료·복지,장안구보건소 건강관리과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,11,수원새빛돌봄 플랫폼,스마트 보건·의료·복지,스마트도시과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,12,발달장애 종합정보 사이트 운영(새빛이음),스마트 보건·의료·복지,장애인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,13,장애인주차구역 위반관리시스템,스마트 보건·의료·복지,장애인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,urban,H&S,Health & Safety
수원시,인증,14,전동휠체어 급속충전기,스마트 보건·의료·복지,장애인복지과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,15,고립위기 청(소)년 사전예방시스템 구축 및 관리,스마트 보건·의료·복지,스마트도시과,,,,,,,,F03,보건의료복지,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,16,초거대 AI활용 위기가구 발굴 및 관리,스마트 보건·의료·복지,스마트도시과,O,,,,,,,F03,보건의료복지,생명안전형,Y,Y,,universal,H&S,Health & Safety
수원시,인증,17,방범CCTV통합관제시스템,스마트 안전·방재,도시안전통합센터,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,18,실종자 고속검색 시스템,스마트 안전·방재,도시안전통합센터,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,19,안전 시스템,스마트 안전·방재,도시안전통합센터,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,20,전통사찰 보수방재 지원사업,스마트 안전·방재,문화예술과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,21,어린이 보행중 스마트폰 사용제한 스쿨존 조성,스마트 안전·방재,스마트도시과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,22,안심귀갓길 조성사업,스마트 안전·방재,안전정책과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,23,여성안심 무인택배 보관함 설치·운영,스마트 안전·방재,여성정책과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,24,재난 예·경보시스템,스마트 안전·방재,재난대응과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,25,공중화장실 안심비상벨 운영,스마트 안전·방재,청소자원과,,,,,,,,F05,방범방재,생명안전형,,,,universal,H&S,Health & Safety
수원시,인증,26,개인형 이동장치(PM) 신고시스템,스마트 교통,교통정책과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
수원시,인증,27,스마트 교통안전시설물 관리,스마트 교통,교통정책과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
수원시,인증,28,"자전거,PM 안전하고 편리한 이용환경 조성",스마트 교통,교통정책과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
수원시,인증,29,교통법규 위반 행정관리 시스템 가상화 전환 및 시스템 고도화,스마트 교통,대중교통과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
수원시,인증,30,교통법규 위반 행정관리 시스템,스마트 교통,대중교통과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
수원시,인증,31,수요응답형 모빌리티(DRT) 서비스 구축,스마트 교통,대중교통과,,,,,,,,F02,교통,물리제어형,,,,universal,MOB,Mobility
